AriaId,Mode,Key,KeySignatureType,NumberOfParts,FamilyInstrumentation,Instrumentation,Tempo,TempoNumeric,TempoGrouped1,TempoGrouped2,TimeSignature,TimeSignatureGrouped,PartVoice_SyllabicRatio,Score_Density,Score_SoundingDensity,Score_Measures,Score_MeasuresMean,Label_Sentiment,Label_BasicPassion,Label_Passions,Label_Time,PartVoice_HighestNoteIndex,PartVoice_LowestNoteIndex,PartVoice_Density,PartVoice_SoundingDensity,PartVoice_IntervallicMean,PartVoice_IntervallicStd,PartVoice_IntervallicSkewness,PartVoice_IntervallicKurtosis,PartVoice_AbsoluteIntervallicMean,PartVoice_AbsoluteIntervallicStd,PartVoice_AbsoluteIntervallicSkewness,PartVoice_AbsoluteIntervallicKurtosis,PartVoice_IntervalsDiminishedAll,PartVoice_IntervalsMinorAll,PartVoice_IntervalsPerfectAll,PartVoice_IntervalsMajorAll,PartVoice_IntervalsAugmentedAll,PartVoice_LeapsAll,PartVoice_StepwiseMotionAll,PartVoice_RepeatedNotes,PartVnI_HighestNoteIndex,PartVnI_LowestNoteIndex,PartVnI_Density,PartVnI_SoundingDensity,PartVnI_IntervallicMean,PartVnI_IntervallicStd,PartVnI_IntervallicSkewness,PartVnI_IntervallicKurtosis,PartVnI_AbsoluteIntervallicMean,PartVnI_AbsoluteIntervallicStd,PartVnI_AbsoluteIntervallicSkewness,PartVnI_AbsoluteIntervallicKurtosis,PartVnI_IntervalsDiminishedAll,PartVnI_IntervalsMinorAll,PartVnI_IntervalsPerfectAll,PartVnI_IntervalsMajorAll,PartVnI_IntervalsAugmentedAll,PartVnI_LeapsAll,PartVnI_StepwiseMotionAll,PartVnI_RepeatedNotes,PartBs_HighestNoteIndex,PartBs_LowestNoteIndex,PartBs_Density,PartBs_SoundingDensity,PartBs_IntervallicMean,PartBs_IntervallicStd,PartBs_IntervallicSkewness,PartBs_IntervallicKurtosis,PartBs_AbsoluteIntervallicMean,PartBs_AbsoluteIntervallicStd,PartBs_AbsoluteIntervallicSkewness,PartBs_AbsoluteIntervallicKurtosis,PartBs_IntervalsDiminishedAll,PartBs_IntervalsMinorAll,PartBs_IntervalsPerfectAll,PartBs_IntervalsMajorAll,PartBs_IntervalsAugmentedAll,PartBs_LeapsAll,PartBs_StepwiseMotionAll,PartBs_RepeatedNotes
0561,major,C,n,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,80.0,Allegro,Fast,3/8,simple triple,1.32,1.2061657032755295,1.3324819071945508,865,173.0,Positive,desire,"boldness,love",Future,70.0,48.0,0.5722543352601156,1.0206185567010309,0.0067567567567567,3.3385201666822417,0.150144531819225,2.171256657709674,2.472972972972973,2.238177060734755,2.0017947577971102,4.893432896026734,0.0,0.3378378378378378,0.2229729729729729,0.4391891891891892,0.0,0.3108108108108108,0.5777027027027027,0.1114864864864864,86,60,1.747591522157996,1.747591522157996,0.0022075055187637,3.606623064331037,0.1355064008769522,3.3480782888869234,2.5496688741721854,2.549458809576308,2.381164665976573,5.885023909767279,0.0,0.4050772626931567,0.1777041942604856,0.4172185430463576,0.0,0.2505518763796909,0.7019867549668874,0.0474613686534216,62,36,0.9633911368015414,0.9803921568627452,-0.0100200400801603,5.783050622084295,-0.1592846800559956,0.9294833426285698,4.1462925851703405,4.027097134149689,1.3728171961969844,0.5545347523774216,0.0,0.282565130260521,0.2945891783567134,0.4108216432865731,0.0120240480961923,0.4348697394789579,0.5410821643286573,0.0240480961923847
0418,major,C,n,5,str,"vn,va,bs",Allegro,120.0,Allegro,Fast,4/4,simple duple,1.779783393501805,1.38640350877193,1.78789592760181,570,114.0,Positive,joy,pride,Present,74.0,55.0,1.081140350877193,1.8395522388059704,0.0040650406504065,3.359635766650824,0.66775910966815,2.327373304388158,2.483739837398374,2.2595666359457964,2.079334425537147,5.17025903261834,0.0,0.2723577235772357,0.241869918699187,0.483739837398374,0.0020325203252032,0.2621951219512195,0.6321138211382114,0.1056910569105691,86,55,2.054824561403509,2.2742718446601944,-0.001068376068376,7.442686460213968,-0.1278028482593516,1.9679648911442564,4.676282051282051,5.788141432470972,1.524665793256926,1.3042753645946783,0.0,0.2254273504273504,0.4081196581196581,0.358974358974359,0.0074786324786324,0.3985042735042735,0.3995726495726496,0.2019230769230769,62,40,1.2675438596491229,1.4306930693069306,-0.0173310225303292,5.944159524064401,0.116788287442649,0.5961024149950744,4.363951473136915,4.031897598853554,1.1552032184632253,0.5582757233385611,0.0017331022530329,0.2201039861351819,0.4679376083188908,0.3050259965337955,0.0051993067590987,0.5095320623916811,0.3847487001733102,0.1057192374350086
0614,major,F,b,7,"br,str","hn,vn,va,bs",Andantino grazioso,60.0,Andantino,Moderate,4/4,simple duple,2.0689655172413794,1.7223076923076923,1.7798092209856915,650,130.0,Positive,desire,hope,Future,79.0,60.0,1.6153846153846154,1.926605504587156,0.0035756853396901,2.844621704329876,1.2226601735807583,2.9474934677819915,1.9892729439809296,2.032229414214792,2.0682959357392536,5.076187104078093,0.0,0.3122765196662693,0.2646007151370679,0.4123957091775924,0.0107270560190703,0.1871275327771156,0.6138259833134684,0.1990464839094159,86,57,2.101923076923077,2.101923076923077,-0.0082417582417582,3.41438776871856,1.0532632839974272,5.024847629232175,2.18040293040293,2.6267084480477623,2.342141860502472,7.48782405881623,0.0,0.2838827838827839,0.3672161172161172,0.3434065934065934,0.0054945054945054,0.238095238095238,0.4899267399267399,0.2719780219780219,64,41,1.4557692307692307,1.4557692307692307,0.0052910052910052,4.388724087989785,-0.3656533432298093,1.900871404266256,2.5343915343915344,3.5817983237374267,1.3714772300586464,0.8989269194306004,0.0,0.0806878306878306,0.7936507936507936,0.1177248677248677,0.0079365079365079,0.328042328042328,0.1494708994708994,0.5224867724867724
0518,major,F,b,5,str,"vn,va,bs",Allegretto,75.0,Allegretto,Fast,2/4,simple duple,2.090909090909091,1.996442687747036,2.099334995843724,1265,253.0,Positive,desire,hope,Future,81.0,60.0,1.7727272727272727,2.3238341968911915,-0.0078125,3.045455504820843,1.9606371758671108,4.511656709516576,2.177455357142857,2.1279687374878087,2.7635879002071477,9.722448492739462,0.0100446428571428,0.296875,0.1595982142857142,0.53125,0.0022321428571428,0.1529017857142857,0.7377232142857143,0.109375,86,60,2.49802371541502,2.507936507936508,-0.0063341250989707,3.778531117576908,2.0639125955376945,9.771872268228458,2.2850356294536818,3.00862299736124,3.386416609536385,14.65090694211511,0.002375296912114,0.2961203483768804,0.2905779889152811,0.4109263657957244,0.0,0.22486144101346,0.5494853523357086,0.2256532066508313,60,36,1.6304347826086956,1.6304347826086956,-0.0060679611650485,4.971726825847899,-0.6339113333185531,2.183629510490558,3.059466019417476,3.917447988482402,1.528234561994029,1.6418152954934309,0.0,0.0946601941747572,0.6662621359223301,0.2281553398058252,0.0109223300970873,0.375,0.2402912621359223,0.3847087378640776
0517,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,120.0,Allegro,Fast,4/4,simple duple,2.0898876404494384,1.6962962962962964,1.7903340440653874,1485,297.0,Positive,desire,"boldness,love",Future,71.0,47.0,0.7828282828282829,1.0520361990950229,0.0053821313240043,4.206800360999994,1.1764906740463843,3.710920175083955,2.9870828848223896,2.960560618402328,2.339526379650125,7.7830519610465725,0.0,0.3283100107642626,0.2701829924650161,0.3907427341227126,0.0107642626480086,0.4391819160387513,0.4144241119483315,0.1463939720129171,86,59,2.138888888888889,2.146114864864865,0.002755905511811,3.784307719878544,0.2592812927841962,7.209247774519039,2.127952755905512,3.129061542066765,2.571991445814863,8.855283198057382,0.0,0.1771653543307086,0.568503937007874,0.2492125984251968,0.0051181102362204,0.3295275590551181,0.2015748031496063,0.4688976377952756,62,38,1.6936026936026936,1.6936026936026936,0.0054699154649428,3.1847694005674865,-0.1880026516953847,7.838182562012397,1.3083043262058678,2.9034934626134405,2.645017448101286,6.65816098369541,0.0,0.0591745400298359,0.8552958727001492,0.0825459970164097,0.0029835902536051,0.1800099453008453,0.0805569368473396,0.739433117851815
0584,major,D,s,5,str,"vn,va,bs",Grazioso,102.0,Grazioso,Moderate,3/4,simple triple,1.6296296296296295,1.127948717948718,1.22603121516165,1300,260.0,Positive,desire,hope,Future,78.0,61.0,0.676923076923077,0.967032967032967,-0.0132827324478178,3.4753086196278224,1.1628843368750603,3.054332521218333,2.4383301707779887,2.47410379770264,2.1829300358026424,5.102064046470867,0.0018975332068311,0.3244781783681214,0.2049335863377609,0.4667931688804554,0.0018975332068311,0.2106261859582542,0.6774193548387096,0.111954459203036,86,57,1.6102564102564103,1.6164736164736166,-0.0039840637450199,4.551230627317333,1.526714952068451,6.713582467453616,2.835856573705179,3.558822903416436,2.828322365751336,9.732180071121965,0.0119521912350597,0.2892430278884462,0.2661354581673307,0.4278884462151394,0.0047808764940239,0.2932270916334661,0.5314741035856574,0.1752988047808765,61,38,0.9,0.9435483870967742,-0.007132667617689,4.17628754084327,-0.084349429949376,3.0024375643052164,2.4122681883024253,3.407943345769158,1.6043608375551948,2.730264430675571,0.0042796005706134,0.0798858773181169,0.8059914407988588,0.1027104136947218,0.007132667617689,0.3751783166904422,0.0855920114122681,0.5392296718972895
0562,major,G,s,7,"ww,str","ob,vn,va,bs",Andantino amoroso,76.0,Andantino,Moderate,2/2,simple duple,1.6541218637992832,2.2008810572687225,2.328052190121156,1135,227.0,Positive,desire,hope,Future,83.0,62.0,2.0330396475770924,2.683139534883721,0.0,3.323655876018645,0.0857484427530614,3.878969233933837,2.299349240780911,2.398737364558864,2.4631529384938977,6.5398879037858535,0.0,0.2917570498915401,0.2310195227765726,0.4772234273318872,0.0,0.1887201735357917,0.6822125813449024,0.1290672451193058,86,55,2.8193832599118944,2.8193832599118944,0.0,4.018346034294484,0.4208460654555653,3.897288488143333,2.661454261141517,3.009688280963898,2.2409152056685526,5.679408465396298,0.0070367474589523,0.292415949960907,0.2666145426114151,0.4315871774824081,0.0023455824863174,0.2494136043784206,0.5973416731821736,0.1532447224394058,67,38,1.7268722466960351,1.75,-0.0076628352490421,4.774714145376875,0.230023112393449,2.8405033959622665,2.9348659003831417,3.764771106528503,1.748381161582578,2.630380249079436,0.0,0.2017879948914431,0.524904214559387,0.2605363984674329,0.0127713920817369,0.2937420178799489,0.4265644955300127,0.2796934865900383
0583,major,F,b,7,"br,str","hn,vn,va,bs",Allegro moderato,108.0,Allegro,Fast,2/4,simple duple,1.096244131455399,1.5844559585492228,1.7045707915273132,1930,386.0,Positive,desire,"boldness,love",Future,67.0,52.0,0.6049222797927462,0.934,-0.0064377682403433,4.407466950258873,0.182033918833613,0.5906311170526743,3.2510729613733904,2.9721374458150027,1.1564834931092975,0.6611817183681099,0.0064377682403433,0.3497854077253219,0.3175965665236051,0.3068669527896995,0.01931330472103,0.4549356223175965,0.4055793991416309,0.1394849785407725,86,60,2.0414507772020727,2.0414507772020727,-0.005079365079365,4.565070922977717,0.2281417148028546,3.096216923293552,2.9765079365079363,3.460443632792981,1.8796511872951776,4.001565721798732,0.0,0.3574603174603175,0.3517460317460317,0.2850793650793651,0.0057142857142857,0.3784126984126984,0.3993650793650793,0.2222222222222222,65,40,1.7292746113989637,1.7292746113989637,-0.0037481259370314,2.939625196109384,-0.0294685881163686,4.746558873733028,1.525487256371814,2.5124794950936087,2.033536226000926,4.22668878600285,0.0007496251874062,0.1469265367316342,0.6979010494752623,0.1461769115442278,0.0082458770614692,0.232383808095952,0.1821589205397301,0.5854572713643178
0613,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro spiritoso,100.0,Allegro,Fast,4/4,simple duple,1.711666666666667,1.6664429530201343,1.7748391708363116,1490,298.0,Positive,desire,"boldness,love",Future,71.0,50.0,0.8615771812080537,1.2226190476190475,0.0019493177387914,3.4767515117566243,0.835739365102387,3.79425659739672,2.5107212475633527,2.403733288698412,2.4791300293739837,8.636893230619368,0.0048732943469785,0.3586744639376218,0.2241715399610136,0.4103313840155945,0.0019493177387914,0.3460038986354776,0.5253411306042886,0.1286549707602339,86,62,2.259228187919463,2.259228187919463,0.00074294205052,4.379354222848918,0.3199225416877878,4.208642118186791,2.902674591381872,3.2787334716854946,2.2972487769569248,6.489076026357866,0.0,0.3610698365527489,0.3023774145616641,0.3365527488855869,0.0,0.413075780089153,0.3933878157503714,0.1935364041604755,62,41,1.485738255033557,1.4907407407407407,0.0028248587570621,3.132912673186117,0.8291786797587527,6.327503569288231,1.3983050847457628,2.8033528858549004,2.3760538284523576,5.256529603005342,0.0016949152542372,0.0892655367231638,0.8050847457627118,0.1011299435028248,0.0028248587570621,0.192090395480226,0.1152542372881356,0.6926553672316385
0444,major,A,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,120.0,Allegro,Fast,4/4,simple duple,1.8118466898954704,1.4394039735099338,1.5263342696629212,755,151.0,Positive,desire,hope,Future,83.0,64.0,0.8609271523178808,1.1504424778761062,-0.0134874759152215,2.70238904303225,1.0429879891439164,3.4131469624747366,1.9556840077071287,1.8630634112862297,2.275221796546181,7.891949690614989,0.0192678227360308,0.3699421965317919,0.233140655105973,0.3737957610789981,0.0038535645472061,0.2427745664739884,0.5684007707129094,0.1888246628131021,85,57,1.77317880794702,1.77317880794702,-0.014018691588785,2.791606710452424,0.8788554719169908,7.2609456852814205,1.6981308411214953,2.2151566220744194,2.77047851287528,10.462515633045374,0.0037383177570093,0.2850467289719626,0.4149532710280373,0.2906542056074766,0.005607476635514,0.216822429906542,0.4205607476635514,0.3626168224299065,62,44,1.3940397350993377,1.3940397350993377,0.0,2.101020160371079,-0.7028044430660524,11.252134805179391,0.8632580261593341,1.915250410399047,3.054843246312184,10.866813397792331,0.0035671819262782,0.0868014268727705,0.7895362663495838,0.1165279429250891,0.0035671819262782,0.1070154577883472,0.16884661117717,0.7241379310344828
0481,major,F,b,9,"ww,br,str","ob,hn,vn,va,bs",ND,132.0,ND,nd,4/4,simple duple,2.792207792207792,1.742281879194631,1.8411347517730496,745,149.0,Positive,joy,pride,Present,67.0,46.0,1.4429530201342282,1.936936936936937,-0.0023282887077997,4.640451929128576,0.106796213833794,0.9939510166103904,3.383003492433062,3.174231887886638,1.422979871096758,1.0555668715782138,0.0011641443538998,0.420256111757858,0.1734575087310826,0.4051222351571595,0.0,0.3771827706635622,0.5715948777648429,0.0512223515715948,84,60,2.280201342281879,2.280201342281879,0.0051546391752577,4.18043341301506,0.1398582162434193,4.6224466850224575,2.460235640648012,3.379175980253649,2.165288893942037,5.083388136941011,0.0,0.2496318114874816,0.406480117820324,0.337260677466863,0.0066273932253313,0.2341678939617084,0.4602356406480117,0.3055964653902798,60,36,1.4479865771812082,1.4577702702702702,-0.0150812064965197,10.890160288461342,0.0429842345889615,-1.7197057705687109,10.087006960556844,4.090224384366889,-1.3039923694695608,0.5889514664424342,0.0,0.0649651972157772,0.8213457076566125,0.1078886310904872,0.0058004640371229,0.8990719257540604,0.0452436194895591,0.0556844547563805
0432,major,Bb,b,5,str,"vn,va,bs",ND,,ND,nd,4/4,simple duple,1.6005747126436782,0.790188679245283,0.8443548387096774,1325,265.0,Positive,joy,pride,Present,81.0,60.0,0.5254716981132076,0.7486559139784946,-0.0017985611510791,4.25387967094096,0.2445733162629244,1.430334689060663,3.0953237410071943,2.9149962810313053,1.5993104336612038,2.23767030773724,0.0035971223021582,0.3201438848920863,0.2446043165467626,0.420863309352518,0.0107913669064748,0.368705035971223,0.5413669064748201,0.0899280575539568,86,60,1.0471698113207548,1.0551330798479088,0.0036068530207394,4.597321615923972,0.1311068924076878,1.867530487073111,3.03155996393147,3.4549571200668123,1.562995965422941,1.5555614671733302,0.0018034265103697,0.2587917042380523,0.4003606853020739,0.3336339044183949,0.0054102795311091,0.3399458972046889,0.4454463480613165,0.2146077547339946,66,41,0.6839622641509434,0.6839622641509434,0.011049723756906,4.404811841757401,0.0602288017974293,1.933728678363929,2.9806629834254146,3.241272840876146,1.6071587498978828,2.115881262703348,0.005524861878453,0.1781767955801105,0.399171270718232,0.3922651933701657,0.0248618784530386,0.3494475138121547,0.4295580110497237,0.2209944751381215
0557,major,D,s,5,str,"vn,va,bs",Allegro,120.0,Allegro,Fast,4/4,simple duple,2.738292011019284,1.7881909547738697,1.9214362850971924,995,199.0,Positive,joy,pride,Present,71.0,47.0,1.2487437185929648,1.667785234899329,0.0050352467270896,3.870246150555997,0.1830330655047252,2.260050568439726,2.806646525679758,2.663386027973139,2.000108635845636,4.117609372711272,0.0,0.3635448136958711,0.1792547834843907,0.4572004028197381,0.0,0.3091641490433031,0.6173212487411883,0.0735146022155085,86,56,2.335427135678392,2.4205729166666665,0.0026910656620021,5.0680339897866284,0.4042620057079272,4.103947964861296,3.4558665231431647,3.7061477295816063,2.32941671618991,7.176479189847152,0.003767491926803,0.27502691065662,0.3234660925726588,0.3977395048439182,0.0,0.4682454251883746,0.3794402583423035,0.1523143164693218,66,38,1.4597989949748744,1.4821428571428572,0.0,3.946845095376376,0.1659728463617226,3.9191247773140727,2.017226528854436,3.3918837545934446,1.8773293432623568,2.967732583962729,0.0017226528854435,0.0775193798449612,0.7958656330749354,0.1223083548664944,0.0025839793281653,0.2515073212747631,0.1464254952627045,0.6020671834625323
0585,major,G,s,7,"br,str","hn,vn,va,bs",Allegro,144.0,Allegro,Fast,2/2,simple duple,1.173913043478261,2.001298701298701,2.236574746008708,770,154.0,Positive,joy,pride,Present,67.0,50.0,0.7012987012987013,1.2413793103448276,-0.0372093023255813,4.1892733101580735,0.4046148781411747,1.3055498503452787,3.144186046511628,2.760307981392808,1.7043581441661158,2.464921341198986,0.0,0.213953488372093,0.2651162790697674,0.5209302325581395,0.0,0.3116279069767442,0.641860465116279,0.0465116279069767,86,55,3.042207792207792,3.042207792207792,-0.0085470085470085,5.468815983454685,0.0110372774459849,3.0473130202181347,3.324786324786325,4.340736643324551,1.687748608778299,3.193792601258397,0.0042735042735042,0.1901709401709401,0.4925213675213675,0.2895299145299145,0.0235042735042735,0.3621794871794871,0.251068376068376,0.3867521367521367,69,38,1.568181818181818,1.6428571428571428,-0.0269709543568464,4.837193344746109,1.3718573564953274,8.650252948221818,2.599585062240664,4.077655740096902,2.678092356951545,10.564772871757762,0.0,0.1514522821576763,0.6639004149377593,0.1763485477178423,0.0082987551867219,0.3195020746887966,0.2240663900414937,0.4564315352697095
0586,major,C,n,5,str,"vn,va,bs",Allegro moderato,126.0,Allegro,Fast,2/2,simple duple,2.1293375394321767,3.275233644859813,3.4156920077972712,1070,214.0,Negative,sadness,despair,Future,76.0,55.0,1.5771028037383177,1.9176136363636365,0.0074183976261127,4.366725953646783,0.5849549798264063,3.238400819952971,3.155786350148368,3.015719695146506,2.335115896717307,6.87741679556008,0.0178041543026706,0.3471810089020771,0.1750741839762611,0.4554896142433234,0.0044510385756676,0.387240356083086,0.5593471810089021,0.0534124629080118,86,55,4.091121495327103,4.149289099526066,0.0057142857142857,4.433611863371371,0.1907856070162527,5.6152779664846,2.410285714285714,3.720772500831038,2.3338869878799646,5.625953233259857,0.0068571428571428,0.2148571428571428,0.5108571428571429,0.2462857142857142,0.0211428571428571,0.2782857142857143,0.3028571428571429,0.4188571428571429,65,38,3.2289719626168223,3.2289719626168223,0.00362056480811,2.783359181149089,0.4043182499337938,11.54506643277234,1.0839971035481537,2.5634352426909217,3.152755427216392,10.778866364910671,0.002896451846488,0.0919623461259956,0.8139029688631426,0.0818247646632874,0.0094134685010861,0.1303403330919623,0.1375814627081824,0.7320782041998551
0419,minor,c,b,5,str,"vn,va,bs",Allegro,120.0,Allegro,Fast,2/2,simple duple,1.948,2.0439814814814814,2.618623962040332,1080,216.0,Negative,sadness,despair,Future,79.0,62.0,1.1273148148148149,2.0811965811965814,0.0144032921810699,3.5034295942056763,0.1478237666271183,1.8189946572996665,2.388888888888889,2.560404285087178,1.6028427832728127,1.9186472369122631,0.0102880658436214,0.294238683127572,0.3065843621399177,0.3847736625514403,0.0041152263374485,0.2366255144032922,0.5617283950617284,0.2016460905349794,84,55,3.314814814814815,3.425837320574163,0.0027952480782669,7.013273569962763,0.0616454473061048,-0.757570153423353,5.651991614255765,4.149537999719781,0.2461693647364932,-0.6289894185463165,0.0055904961565338,0.3375262054507337,0.1453529000698812,0.5101327742837177,0.0013976240391334,0.5583508036338225,0.387141858839972,0.0545073375262054,63,39,1.7430555555555556,1.873134328358209,0.0079787234042553,5.538384652958592,-0.0954326975101093,1.4417464285817827,3.2898936170212765,4.453757549931039,1.2786857183092883,0.2626508840526962,0.0039893617021276,0.1914893617021276,0.6702127659574468,0.1223404255319148,0.0119680851063829,0.3523936170212766,0.2393617021276596,0.4082446808510638
0445,major,C,n,11,"ww,br,str","ob,hn,tpt,vn,va,bs",Allegro,,Allegro,Fast,4/4,simple duple,1.9215686274509804,1.276993865030675,1.4804409672830727,815,163.0,Positive,joy,pride,Present,69.0,48.0,0.6012269938650306,0.8990825688073395,0.0127877237851662,3.528977501865012,0.2904922751504325,2.787602641298946,2.549872122762148,2.4362526360544807,2.140827608646505,5.729356587275845,0.0102301790281329,0.3324808184143222,0.2250639386189258,0.4271099744245524,0.0051150895140664,0.3222506393861892,0.5498721227621484,0.1278772378516624,86,55,1.6288343558282208,1.818493150684932,-0.0160226201696512,4.44109535352603,-0.1452298174381815,8.526392168080875,2.4816211121583414,3.682299785343225,2.883981088187778,10.680206779286893,0.004712535344015,0.2064090480678605,0.4948162111215834,0.292177191328935,0.001885014137606,0.2997172478793591,0.3270499528746465,0.3732327992459943,63,43,1.2085889570552146,1.270967741935484,-0.0152477763659466,3.01940649061651,-0.3780371894676108,5.361614904488304,1.542566709021601,2.595093240184565,2.170999985466539,4.924976926615265,0.0038119440914866,0.1270648030495552,0.7331639135959339,0.1296060991105463,0.0063532401524777,0.2096569250317662,0.2096569250317662,0.5806861499364676
0563,major,Bb,b,7,"ww,str","ob,vn,va,bs",Allegro non troppo,100.0,Allegro,Fast,2/4,simple duple,1.772079772079772,2.073737373737374,2.210696338837042,1485,297.0,Positive,joy,pride,Present,70.0,48.0,1.0471380471380471,1.502415458937198,0.0080515297906602,4.30509071170981,0.6317536090414603,2.0386188756646124,3.028985507246377,3.0568480131658613,1.8326790287654735,2.703068069288146,0.0,0.3140096618357488,0.2206119162640901,0.4605475040257649,0.0048309178743961,0.2979066022544283,0.6280193236714976,0.074074074074074,86,55,2.363636363636364,2.363636363636364,0.0064148253741981,5.207049859160728,0.4909286205542954,1.417947199218828,3.751247327156094,3.6099191013235896,1.55380363793146,2.023183131884489,0.014967925873129,0.3556664290805417,0.263007840342124,0.360655737704918,0.0057020669992872,0.4069850320741269,0.5381325730577334,0.0548823948681397,63,36,2.143097643097643,2.1503378378378377,-0.0141509433962264,6.45688632586883,0.0636101236064937,-0.2720455449820642,4.955974842767295,4.1364924870418935,0.7103668817805122,-0.8965366239047325,0.0141509433962264,0.2751572327044025,0.389937106918239,0.315251572327044,0.005503144654088,0.5338050314465409,0.4166666666666667,0.0495283018867924
0482,major,D,s,5,str,"vn,va,bs",Tempo giusto,78.0,A tempo,nd,4/4,simple duple,1.7980132450331126,1.937244897959184,2.028311965811966,490,98.0,Negative,sadness,despair,Future,74.0,55.0,1.385204081632653,1.7403846153846154,-0.018450184501845,4.095851446570688,0.7678840088097606,2.165838843530633,2.819188191881919,2.968809031612161,1.8175492688230093,2.5184205919712177,0.007380073800738,0.3099630996309963,0.2029520295202952,0.470479704797048,0.0092250922509225,0.2583025830258302,0.6309963099630996,0.1107011070110701,86,57,2.4948979591836733,2.520618556701031,-0.0194472876151484,4.911577834600971,0.41039788672325,3.20386073648564,2.8996929375639717,3.9632235994274505,1.8007861185879974,2.8433165364671966,0.0061412487205731,0.2190378710337768,0.4964176049129989,0.2732855680655066,0.0051177072671443,0.308085977482088,0.3439099283520982,0.3480040941658137,62,37,1.489795918367347,1.489795918367347,-0.0051457975986277,5.38244961455999,0.4339350237822288,1.6562438541556963,3.8061749571183534,3.802490088948807,1.6219268726591012,2.1576673337308696,0.0017152658662092,0.1852487135506003,0.3602058319039451,0.4476843910806174,0.0051457975986277,0.4871355060034305,0.3876500857632933,0.1252144082332761
0615,major,C,n,7,"ww,str","ob,vn,va,bs",Andante con moto,110.0,Andante,Moderate,2/2,simple duple,2.314569536423841,2.915611814345992,3.2563619227144205,1185,237.0,Positive,joy,pride,Present,72.0,50.0,1.4746835443037976,2.212025316455696,0.0028653295128939,3.5761834271137363,-0.3349724018220204,3.173479763414849,2.561604584527221,2.493564457897397,2.224525185094348,6.507349782659547,0.0057306590257879,0.3022922636103152,0.2306590257879656,0.4613180515759312,0.0,0.2808022922636103,0.5974212034383954,0.1217765042979942,86,55,4.1118143459915615,4.164529914529915,0.0046201232032854,2.965211615977011,0.0672677602020979,8.201810820134929,1.7551334702258727,2.389649683813432,2.9339534512608765,11.406198793994516,0.0005133470225872,0.2412731006160164,0.3901437371663244,0.3665297741273101,0.0015400410677618,0.1483572895277207,0.5128336755646817,0.3388090349075975,62,40,2.388185654008439,2.7342995169082127,0.0017683465959328,4.057768302385775,0.1650463407621361,3.870508718198395,2.1114058355437666,3.464607764225341,1.8966015222067367,2.93437412805816,0.0,0.0928381962864721,0.7612732095490716,0.1414677276746242,0.004420866489832,0.2961980548187444,0.1193633952254641,0.5844385499557914
0519,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,100.0,Allegro,Fast,4/4,simple duple,3.4640371229698377,1.9028571428571428,1.96875,1225,245.0,Positive,joy,pride,Present,71.0,50.0,1.523469387755102,1.8118932038834952,0.0067024128686327,3.1897232887089237,0.2736100301683586,1.8255999894703996,2.4772117962466487,2.008403739507272,2.090749097623948,5.946031174972662,0.002680965147453,0.3203753351206434,0.163538873994638,0.5127345844504021,0.0006702412868632,0.3016085790884718,0.6193029490616622,0.0790884718498659,83,62,2.270408163265306,2.2797131147540983,0.0017985611510791,4.058612009860467,0.3548977930856438,6.006457704895563,2.3911870503597124,3.279022274140291,2.4733730353428696,7.44904323936853,0.0,0.2176258992805755,0.4968525179856115,0.2850719424460431,0.0004496402877697,0.3421762589928057,0.27068345323741,0.3871402877697841,64,38,1.7653061224489797,1.7653061224489797,0.0011567379988432,3.368048197574208,-0.3721743974109318,7.013122400585884,1.480624638519375,3.024935043436195,2.519546558988789,5.958270034797021,0.0017351069982648,0.0890688259109311,0.8016194331983806,0.1058415268941584,0.0017351069982648,0.1775592828224407,0.150375939849624,0.6720647773279352
0421,major,A,s,5,str,"vn,va,bs",ND,,ND,nd,2/4,simple duple,1.7473118279569892,0.9789855072463768,1.6637931034482758,690,138.0,Negative,sadness,sadness,Future,78.0,64.0,1.177536231884058,1.577669902912621,-0.0092592592592592,3.236293900623723,0.6527052602851522,1.696987974089086,2.441358024691358,2.120142090621421,1.8580875870596567,4.139136151969355,0.0030864197530864,0.3117283950617284,0.2376543209876543,0.4320987654320987,0.015432098765432,0.2623456790123457,0.6419753086419753,0.095679012345679,83,63,0.7028985507246377,1.7636363636363637,-0.0259067357512953,2.9091007222318392,-0.022633996902332,3.456184330584912,1.9637305699481864,2.1417794806412798,2.081797915559917,5.539494275112324,0.0,0.3678756476683937,0.3316062176165803,0.3005181347150259,0.0,0.2642487046632124,0.4715025906735751,0.2642487046632124,64,40,1.7608695652173914,1.7608695652173914,-0.0164948453608247,4.791924172530623,0.2204051179420929,1.5807363594087382,3.4721649484536083,3.298783342837739,1.6452443382524575,2.555970619318538,0.0,0.2041237113402061,0.3649484536082474,0.422680412371134,0.0082474226804123,0.4061855670103093,0.490721649484536,0.1030927835051546
